"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TMAX","TMIN","WDF5","WSF5"
"USW00013960","32.8519","-96.8555","134.1","1940-07-20","0.00","94","75",,
"USW00013960","32.8519","-96.8555","134.1","1940-07-21","0.00","87","75",,
"USW00013960","32.8519","-96.8555","134.1","1940-07-22","0.00","95","74",,
"USW00013960","32.8519","-96.8555","134.1","1940-07-23","0.00","96","76",,
"USW00013960","32.8519","-96.8555","134.1","1940-07-24","0.00","97","78",,
"USW00013960","32.8519","-96.8555","134.1","1940-07-25","0.00","97","77",,
"USW00013960","32.8519","-96.8555","134.1","1940-07-26","0.00","97","77",,
"USW00013960","32.8519","-96.8555","134.1","1940-07-27","0.00","97","76",,
"USW00013960","32.8519","-96.8555","134.1","1940-07-28","0.00","97","76",,
"USW00013960","32.8519","-96.8555","134.1","1940-07-29","0.00","98","77",,
"USW00013960","32.8519","-96.8555","134.1","1940-07-30","0.00","98","73",,
"USW00013960","32.8519","-96.8555","134.1","1940-07-31","0.00","98","75",,
"USW00013960","32.8519","-96.8555","134.1","1940-08-01","0.00","98","76",,
"USW00013960","32.8519","-96.8555","134.1","1940-08-02","0.00","100","76",,
"USW00013960","32.8519","-96.8555","134.1","1940-08-03","0.00","102","76",,
"USW00013960","32.8519","-96.8555","134.1","1940-08-04","0.00","100","76",,
"USW00013960","32.8519","-96.8555","134.1","1940-08-05","0.00","97","76",,
"USW00013960","32.8519","-96.8555","134.1","1940-08-06","0.00","96","74",,
"USW00013960","32.8519","-96.8555","134.1","1940-08-07","0.00","93","74",,
"USW00013960","32.8519","-96.8555","134.1","1940-08-08","0.00","90","68",,
"USW00013960","32.8519","-96.8555","134.1","1940-08-09","0.02","79","68",,
"USW00013960","32.8519","-96.8555","134.1","1940-08-10","0.00","93","64",,
"USW00013960","32.8519","-96.8555","134.1","1940-08-11","0.00","96","69",,
"USW00013960","32.8519","-96.8555","134.1","1940-08-12","0.00","95","73",,
"USW00013960","32.8519","-96.8555","134.1","1940-08-13","0.00","98","75",,
"USW00013960","32.8519","-96.8555","134.1","1940-08-14","0.00","98","76",,
"USW00013960","32.8519","-96.8555","134.1","1940-08-15","0.07","97","73",,
"USW00013960","32.8519","-96.8555","134.1","1940-08-16","0.03","92","72",,
"USW00013960","32.8519","-96.8555","134.1","1940-08-17","0.13","84","73",,
"USW00013960","32.8519","-96.8555","134.1","1940-08-18","0.04","88","71",,
"USW00013960","32.8519","-96.8555","134.1","1940-08-19","0.00","84","61",,
"USW00013960","32.8519","-96.8555","134.1","1940-08-20","0.00","85","56",,
"USW00013960","32.8519","-96.8555","134.1","1940-08-21","0.00","85","60",,
"USW00013960","32.8519","-96.8555","134.1","1940-08-22","0.00","89","62",,
"USW00013960","32.8519","-96.8555","134.1","1940-08-23","0.00","91","64",,
"USW00013960","32.8519","-96.8555","134.1","1940-08-24","0.00","92","66",,
"USW00013960","32.8519","-96.8555","134.1","1940-08-25","0.00","95","70",,
"USW00013960","32.8519","-96.8555","134.1","1940-08-26","0.00","98","76",,
"USW00013960","32.8519","-96.8555","134.1","1940-08-27","0.25","100","70",,
"USW00013960","32.8519","-96.8555","134.1","1940-08-28","0.97","96","70",,
"USW00013960","32.8519","-96.8555","134.1","1940-08-29","0.00","95","69",,
"USW00013960","32.8519","-96.8555","134.1","1940-08-30","0.00","93","69",,
"USW00013960","32.8519","-96.8555","134.1","1940-08-31","0.00","95","70",,
"USW00013960","32.8519","-96.8555","134.1","1940-09-01","0.00","98","72",,
"USW00013960","32.8519","-96.8555","134.1","1940-09-02","0.00","96","78",,
"USW00013960","32.8519","-96.8555","134.1","1940-09-03","0.00","94","77",,
"USW00013960","32.8519","-96.8555","134.1","1940-09-04","0.00","94","74",,
"USW00013960","32.8519","-96.8555","134.1","1940-09-05","0.00","93","72",,
"USW00013960","32.8519","-96.8555","134.1","1940-09-06","0.00","94","70",,
"USW00013960","32.8519","-96.8555","134.1","1940-09-07","0.00","96","68",,
"USW00013960","32.8519","-96.8555","134.1","1940-09-08","0.00","98","70",,
"USW00013960","32.8519","-96.8555","134.1","1940-09-09","0.00","99","68",,
"USW00013960","32.8519","-96.8555","134.1","1940-09-10","0.00","85","64",,
"USW00013960","32.8519","-96.8555","134.1","1940-09-11","0.00","80","60",,
"USW00013960","32.8519","-96.8555","134.1","1940-09-12","0.00","83","49",,
"USW00013960","32.8519","-96.8555","134.1","1940-09-13","0.00","86","54",,
"USW00013960","32.8519","-96.8555","134.1","1940-09-14","0.00","89","57",,
"USW00013960","32.8519","-96.8555","134.1","1940-09-15","0.00","88","62",,
"USW00013960","32.8519","-96.8555","134.1","1940-09-16","0.00","92","65",,
"USW00013960","32.8519","-96.8555","134.1","1940-09-17","0.00","92","66",,
"USW00013960","32.8519","-96.8555","134.1","1940-09-18","0.00","91","67",,
"USW00013960","32.8519","-96.8555","134.1","1940-09-19","0.00","92","68",,
"USW00013960","32.8519","-96.8555","134.1","1940-09-20","0.00","93","66",,
"USW00013960","32.8519","-96.8555","134.1","1940-09-21","0.13","75","68",,
"USW00013960","32.8519","-96.8555","134.1","1940-09-22","0.02","85","71",,
"USW00013960","32.8519","-96.8555","134.1","1940-09-23","0.07","75","66",,
"USW00013960","32.8519","-96.8555","134.1","1940-09-24","0.00","88","61",,
"USW00013960","32.8519","-96.8555","134.1","1940-09-25","0.00","75","58",,
"USW00013960","32.8519","-96.8555","134.1","1940-09-26","0.00","75","45",,
"USW00013960","32.8519","-96.8555","134.1","1940-09-27","0.00","77","45",,
"USW00013960","32.8519","-96.8555","134.1","1940-09-28","0.00","81","55",,
"USW00013960","32.8519","-96.8555","134.1","1940-09-29","0.00","83","57",,
"USW00013960","32.8519","-96.8555","134.1","1940-09-30","0.00","83","55",,
"USW00013960","32.8519","-96.8555","134.1","1940-10-01","0.00","82","56",,
"USW00013960","32.8519","-96.8555","134.1","1940-10-02","0.00","85","58",,
"USW00013960","32.8519","-96.8555","134.1","1940-10-03","0.00","88","65",,
"USW00013960","32.8519","-96.8555","134.1","1940-10-04","0.00","90","67",,
"USW00013960","32.8519","-96.8555","134.1","1940-10-05","0.00","88","66",,
"USW00013960","32.8519","-96.8555","134.1","1940-10-06","0.23","89","64",,
"USW00013960","32.8519","-96.8555","134.1","1940-10-07","0.00","77","51",,
"USW00013960","32.8519","-96.8555","134.1","1940-10-08","0.00","84","44",,
"USW00013960","32.8519","-96.8555","134.1","1940-10-09","0.00","83","50",,
"USW00013960","32.8519","-96.8555","134.1","1940-10-10","0.00","82","57",,
"USW00013960","32.8519","-96.8555","134.1","1940-10-11","0.00","84","60",,
"USW00013960","32.8519","-96.8555","134.1","1940-10-12","0.00","86","58",,
"USW00013960","32.8519","-96.8555","134.1","1940-10-13","0.00","86","60",,
"USW00013960","32.8519","-96.8555","134.1","1940-10-14","0.06","83","55",,
"USW00013960","32.8519","-96.8555","134.1","1940-10-15","0.00","70","47",,
"USW00013960","32.8519","-96.8555","134.1","1940-10-16","0.00","75","40",,
"USW00013960","32.8519","-96.8555","134.1","1940-10-17","0.00","81","39",,
"USW00013960","32.8519","-96.8555","134.1","1940-10-18","0.00","88","49",,
"USW00013960","32.8519","-96.8555","134.1","1940-10-19","0.00","93","54",,
"USW00013960","32.8519","-96.8555","134.1","1940-10-20","0.00","89","55",,
"USW00013960","32.8519","-96.8555","134.1","1940-10-21","0.00","87","55",,
"USW00013960","32.8519","-96.8555","134.1","1940-10-22","0.00","89","61",,
"USW00013960","32.8519","-96.8555","134.1","1940-10-23","0.00","86","60",,
"USW00013960","32.8519","-96.8555","134.1","1940-10-24","0.00","85","61",,
"USW00013960","32.8519","-96.8555","134.1","1940-10-25","0.00","82","62",,
"USW00013960","32.8519","-96.8555","134.1","1940-10-26","0.00","82","56",,
"USW00013960","32.8519","-96.8555","134.1","1940-10-27","0.00","85","68",,
"USW00013960","32.8519","-96.8555","134.1","1940-10-28","0.35","82","56",,
"USW00013960","32.8519","-96.8555","134.1","1940-10-29","0.00","81","49",,
"USW00013960","32.8519","-96.8555","134.1","1940-10-30","0.02","83","54",,
"USW00013960","32.8519","-96.8555","134.1","1940-10-31","1.30","71","58",,
"USW00013960","32.8519","-96.8555","134.1","1940-11-01","0.00","75","48",,
"USW00013960","32.8519","-96.8555","134.1","1940-11-02","0.00","76","46",,
"USW00013960","32.8519","-96.8555","134.1","1940-11-03","0.00","73","50",,
"USW00013960","32.8519","-96.8555","134.1","1940-11-04","0.02","75","56",,
"USW00013960","32.8519","-96.8555","134.1","1940-11-05","0.00","67","49",,
"USW00013960","32.8519","-96.8555","134.1","1940-11-06","0.00","65","46",,
"USW00013960","32.8519","-96.8555","134.1","1940-11-07","0.00","61","54",,
"USW00013960","32.8519","-96.8555","134.1","1940-11-08","0.10","57","48",,
"USW00013960","32.8519","-96.8555","134.1","1940-11-09","1.66","55","47",,
"USW00013960","32.8519","-96.8555","134.1","1940-11-10","0.25","69","54",,
"USW00013960","32.8519","-96.8555","134.1","1940-11-11","0.00","64","34",,
"USW00013960","32.8519","-96.8555","134.1","1940-11-12","0.00","60","32",,
"USW00013960","32.8519","-96.8555","134.1","1940-11-13","0.00","41","24",,
"USW00013960","32.8519","-96.8555","134.1","1940-11-14","0.00","49","21",,
"USW00013960","32.8519","-96.8555","134.1","1940-11-15","0.00","46","19",,
"USW00013960","32.8519","-96.8555","134.1","1940-11-16","0.00","72","31",,
"USW00013960","32.8519","-96.8555","134.1","1940-11-17","0.00","75","33",,
"USW00013960","32.8519","-96.8555","134.1","1940-11-18","0.00","74","47",,
"USW00013960","32.8519","-96.8555","134.1","1940-11-19","0.00","75","57",,
"USW00013960","32.8519","-96.8555","134.1","1940-11-20","0.39","75","50",,
"USW00013960","32.8519","-96.8555","134.1","1940-11-21","0.15","67","45",,
"USW00013960","32.8519","-96.8555","134.1","1940-11-22","2.59","66","59",,
"USW00013960","32.8519","-96.8555","134.1","1940-11-23","1.74","66","48",,
"USW00013960","32.8519","-96.8555","134.1","1940-11-24","0.65","56","47",,
"USW00013960","32.8519","-96.8555","134.1","1940-11-25","1.20","56","44",,
"USW00013960","32.8519","-96.8555","134.1","1940-11-26","0.00","49","40",,
"USW00013960","32.8519","-96.8555","134.1","1940-11-27","0.00","53","36",,
"USW00013960","32.8519","-96.8555","134.1","1940-11-28","0.00","57","36",,
"USW00013960","32.8519","-96.8555","134.1","1940-11-29","0.00","64","39",,
"USW00013960","32.8519","-96.8555","134.1","1940-11-30","0.00","73","54",,
"USW00013960","32.8519","-96.8555","134.1","1940-12-01","0.00","58","38",,
"USW00013960","32.8519","-96.8555","134.1","1940-12-02","0.00","59","31",,
"USW00013960","32.8519","-96.8555","134.1","1940-12-03","0.00","60","31",,
"USW00013960","32.8519","-96.8555","134.1","1940-12-04","0.00","71","42",,
"USW00013960","32.8519","-96.8555","134.1","1940-12-05","0.00","66","41",,
"USW00013960","32.8519","-96.8555","134.1","1940-12-06","0.00","70","52",,
"USW00013960","32.8519","-96.8555","134.1","1940-12-07","0.00","65","42",,
"USW00013960","32.8519","-96.8555","134.1","1940-12-08","0.00","69","36",,
"USW00013960","32.8519","-96.8555","134.1","1940-12-09","0.00","72","41",,
"USW00013960","32.8519","-96.8555","134.1","1940-12-10","0.00","67","49",,
"USW00013960","32.8519","-96.8555","134.1","1940-12-11","1.29","52","45",,
"USW00013960","32.8519","-96.8555","134.1","1940-12-12","0.12","49","44",,
"USW00013960","32.8519","-96.8555","134.1","1940-12-13","0.23","44","36",,
"USW00013960","32.8519","-96.8555","134.1","1940-12-14","0.62","37","34",,
"USW00013960","32.8519","-96.8555","134.1","1940-12-15","0.82","37","30",,
"USW00013960","32.8519","-96.8555","134.1","1940-12-16","0.00","47","26",,
"USW00013960","32.8519","-96.8555","134.1","1940-12-17","0.00","48","27",,
"USW00013960","32.8519","-96.8555","134.1","1940-12-18","0.07","51","39",,
"USW00013960","32.8519","-96.8555","134.1","1940-12-19","0.00","64","41",,
"USW00013960","32.8519","-96.8555","134.1","1940-12-20","0.00","49","41",,
"USW00013960","32.8519","-96.8555","134.1","1940-12-21","0.00","64","36",,
"USW00013960","32.8519","-96.8555","134.1","1940-12-22","0.00","65","34",,
"USW00013960","32.8519","-96.8555","134.1","1940-12-23","0.00","64","36",,
"USW00013960","32.8519","-96.8555","134.1","1940-12-24","0.00","67","39",,
"USW00013960","32.8519","-96.8555","134.1","1940-12-25","0.10","59","49",,
"USW00013960","32.8519","-96.8555","134.1","1940-12-26","0.89","54","45",,
"USW00013960","32.8519","-96.8555","134.1","1940-12-27","0.01","53","38",,
"USW00013960","32.8519","-96.8555","134.1","1940-12-28","0.00","59","33",,
"USW00013960","32.8519","-96.8555","134.1","1940-12-29","0.00","64","35",,
"USW00013960","32.8519","-96.8555","134.1","1940-12-30","0.02","60","44",,
"USW00013960","32.8519","-96.8555","134.1","1940-12-31","0.68","65","58",,
"USW00013960","32.8519","-96.8555","134.1","1941-01-01","0.00","71","52",,
"USW00013960","32.8519","-96.8555","134.1","1941-01-02","0.11","52","42",,
"USW00013960","32.8519","-96.8555","134.1","1941-01-03","0.00","54","36",,
"USW00013960","32.8519","-96.8555","134.1","1941-01-04","0.00","57","31",,
"USW00013960","32.8519","-96.8555","134.1","1941-01-05","0.01","49","38",,
"USW00013960","32.8519","-96.8555","134.1","1941-01-06","0.00","43","37",,
"USW00013960","32.8519","-96.8555","134.1","1941-01-07","0.00","53","39",,
"USW00013960","32.8519","-96.8555","134.1","1941-01-08","0.00","62","40",,
"USW00013960","32.8519","-96.8555","134.1","1941-01-09","0.00","58","41",,
"USW00013960","32.8519","-96.8555","134.1","1941-01-10","0.00","60","30",,
"USW00013960","32.8519","-96.8555","134.1","1941-01-11","0.00","67","36",,
"USW00013960","32.8519","-96.8555","134.1","1941-01-12","0.00","68","46",,
"USW00013960","32.8519","-96.8555","134.1","1941-01-13","0.19","58","52",,
"USW00013960","32.8519","-96.8555","134.1","1941-01-14","0.01","61","42",,
"USW00013960","32.8519","-96.8555","134.1","1941-01-15","0.00","67","40",,
"USW00013960","32.8519","-96.8555","134.1","1941-01-16","0.00","52","42",,
"USW00013960","32.8519","-96.8555","134.1","1941-01-17","0.00","44","33",,
"USW00013960","32.8519","-96.8555","134.1","1941-01-18","0.00","42","26",,
"USW00013960","32.8519","-96.8555","134.1","1941-01-19","0.00","58","27",,
"USW00013960","32.8519","-96.8555","134.1","1941-01-20","0.00","61","36",,
"USW00013960","32.8519","-96.8555","134.1","1941-01-21","0.00","70","49",,
"USW00013960","32.8519","-96.8555","134.1","1941-01-22","0.00","57","38",,
"USW00013960","32.8519","-96.8555","134.1","1941-01-23","0.00","66","41",,
"USW00013960","32.8519","-96.8555","134.1","1941-01-24","0.00","51","38",,
"USW00013960","32.8519","-96.8555","134.1","1941-01-25","0.06","65","41",,
"USW00013960","32.8519","-96.8555","134.1","1941-01-26","0.00","54","34",,
"USW00013960","32.8519","-96.8555","134.1","1941-01-27","0.00","57","32",,
"USW00013960","32.8519","-96.8555","134.1","1941-01-28","0.00","50","31",,
"USW00013960","32.8519","-96.8555","134.1","1941-01-29","0.00","64","30",,
"USW00013960","32.8519","-96.8555","134.1","1941-01-30","0.13","60","50",,
"USW00013960","32.8519","-96.8555","134.1","1941-01-31","0.04","61","47",,
"USW00013960","32.8519","-96.8555","134.1","1941-02-01","0.97","54","50",,
"USW00013960","32.8519","-96.8555","134.1","1941-02-02","0.01","55","45",,
"USW00013960","32.8519","-96.8555","134.1","1941-02-03","0.00","45","36",,
"USW00013960","32.8519","-96.8555","134.1","1941-02-04","0.00","51","35",,
"USW00013960","32.8519","-96.8555","134.1","1941-02-05","0.00","55","34",,
"USW00013960","32.8519","-96.8555","134.1","1941-02-06","0.00","66","38",,
"USW00013960","32.8519","-96.8555","134.1","1941-02-07","0.00","46","29",,
"USW00013960","32.8519","-96.8555","134.1","1941-02-08","0.00","48","30",,
"USW00013960","32.8519","-96.8555","134.1","1941-02-09","0.00","64","25",,
"USW00013960","32.8519","-96.8555","134.1","1941-02-10","0.00","64","35",,
"USW00013960","32.8519","-96.8555","134.1","1941-02-11","0.00","67","37",,
"USW00013960","32.8519","-96.8555","134.1","1941-02-12","0.00","73","48",,
"USW00013960","32.8519","-96.8555","134.1","1941-02-13","0.00","64","44",,
"USW00013960","32.8519","-96.8555","134.1","1941-02-14","0.00","60","30",,
"USW00013960","32.8519","-96.8555","134.1","1941-02-15","0.00","67","44",,
"USW00013960","32.8519","-96.8555","134.1","1941-02-16","0.00","78","47",,
"USW00013960","32.8519","-96.8555","134.1","1941-02-17","0.00","61","39",,
"USW00013960","32.8519","-96.8555","134.1","1941-02-18","0.05","52","48",,
"USW00013960","32.8519","-96.8555","134.1","1941-02-19","0.78","55","40",,
"USW00013960","32.8519","-96.8555","134.1","1941-02-20","0.00","42","38",,
"USW00013960","32.8519","-96.8555","134.1","1941-02-21","0.31","41","35",,
"USW00013960","32.8519","-96.8555","134.1","1941-02-22","0.05","42","39",,
"USW00013960","32.8519","-96.8555","134.1","1941-02-23","0.77","41","36",,
"USW00013960","32.8519","-96.8555","134.1","1941-02-24","0.01","41","35",,
"USW00013960","32.8519","-96.8555","134.1","1941-02-25","0.18","42","38",,
"USW00013960","32.8519","-96.8555","134.1","1941-02-26","0.02","45","39",,
"USW00013960","32.8519","-96.8555","134.1","1941-02-27","0.00","57","40",,
"USW00013960","32.8519","-96.8555","134.1","1941-02-28","0.00","62","34",,
"USW00013960","32.8519","-96.8555","134.1","1941-03-01","0.00","69","42",,
"USW00013960","32.8519","-96.8555","134.1","1941-03-02","0.00","68","55",,
"USW00013960","32.8519","-96.8555","134.1","1941-03-03","0.00","80","54",,
"USW00013960","32.8519","-96.8555","134.1","1941-03-04","0.00","56","37",,
"USW00013960","32.8519","-96.8555","134.1","1941-03-05","0.37","63","40",,
"USW00013960","32.8519","-96.8555","134.1","1941-03-06","0.37","51","44",,
"USW00013960","32.8519","-96.8555","134.1","1941-03-07","0.16","44","35",,
"USW00013960","32.8519","-96.8555","134.1","1941-03-08","0.00","54","35",,
"USW00013960","32.8519","-96.8555","134.1","1941-03-09","0.00","78","36",,
"USW00013960","32.8519","-96.8555","134.1","1941-03-10","0.00","56","38",,
"USW00013960","32.8519","-96.8555","134.1","1941-03-11","0.00","61","32",,
"USW00013960","32.8519","-96.8555","134.1","1941-03-12","0.05","55","35",,
"USW00013960","32.8519","-96.8555","134.1","1941-03-13","0.00","51","31",,
"USW00013960","32.8519","-96.8555","134.1","1941-03-14","0.00","51","34",,
"USW00013960","32.8519","-96.8555","134.1","1941-03-15","0.11","76","48",,
"USW00013960","32.8519","-96.8555","134.1","1941-03-16","0.00","72","39",,
"USW00013960","32.8519","-96.8555","134.1","1941-03-17","0.00","45","32",,
"USW00013960","32.8519","-96.8555","134.1","1941-03-18","0.00","52","36",,
"USW00013960","32.8519","-96.8555","134.1","1941-03-19","0.00","53","42",,
"USW00013960","32.8519","-96.8555","134.1","1941-03-20","0.02","64","45",,
"USW00013960","32.8519","-96.8555","134.1","1941-03-21","0.00","72","47",,
